Stimmart;Adresse;Bezirksnummer;Bezirksname;Wahlbezirk;Wahlbezirksart;"Abgeordneten-
hauswahlkreis";"Bundestags-
wahlkreis";OstWest;Wahlberechtigte insgesamt;Wahlberechtigte A1;Wahlberechtigte A2;Wahlberechtigte A3;Wähler;"darunter
Wähler B1
(bei endgültigem Ergebnis)";Ungültige Stimmen;Gültige Stimmen;SPD;CDU;GRÜNE;DIE LINKE;AfD;PIRATEN;FDP;Tierschutzpartei;Die PARTEI;NPD;FAMILIE;Volksabstimmung;ÖDP;FREIE WÄHLER;DKP;MLPD;SGP;BP;TIERSCHUTZ hier!;Tierschutzallianz;Bündnis C;BIG;BGE;DIE DIREKTE!;DiEM25;III. Weg;Die Grauen;DIE RECHTE;DIE VIOLETTEN;LIEBE;DIE FRAUEN;Graue Panther;LKR;MENSCHLICHE WELT;NL;ÖkoLinX;Die Humanisten;PARTEI FÜR DIE TIERE;Gesundheitsforschung;Volt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W209;10;Marzahn-Hellersdorf;209;Urnenwahlbezirk;02;85;O;1 729;1 571;158;0;550;3;5;545;77;71;46;112;123;8;12;11;20;2;8;2;4;7;1;1;0;0;3;3;1;0;0;0;3;0;2;0;1;2;0;8;0;2;0;1;1;5;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W210;10;Marzahn-Hellersdorf;210;Urnenwahlbezirk;02;85;O;1 911;1 643;268;0;583;1;8;575;56;47;50;166;122;12;19;13;21;6;7;2;1;3;8;0;0;0;1;3;0;1;1;1;1;1;5;0;0;0;1;8;0;0;0;0;4;3;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W211;10;Marzahn-Hellersdorf;211;Urnenwahlbezirk;02;85;O;1 371;1 232;139;0;485;3;14;471;44;48;46;124;109;3;13;10;19;7;0;2;2;2;5;2;1;2;3;1;1;1;0;0;3;0;3;0;0;0;5;7;0;1;0;0;3;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W212;10;Marzahn-Hellersdorf;212;Urnenwahlbezirk;02;85;O;1 481;1 214;267;0;561;3;2;559;80;80;73;116;104;6;37;12;7;1;9;1;4;3;0;1;0;0;2;1;0;0;0;0;3;1;2;0;0;0;2;5;0;0;0;2;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W213;10;Marzahn-Hellersdorf;213;Urnenwahlbezirk;02;85;O;1 816;1 598;218;0;639;2;11;628;92;61;56;163;147;6;13;13;21;7;6;1;6;6;2;0;0;0;7;2;0;0;0;0;0;3;6;0;2;0;1;3;0;0;0;1;1;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W214;10;Marzahn-Hellersdorf;214;Urnenwahlbezirk;02;85;O;1 684;1 390;294;0;642;4;12;630;74;63;64;161;134;3;22;15;24;5;4;2;4;9;1;1;0;1;4;0;0;0;2;0;4;1;9;0;1;1;3;7;0;1;1;1;2;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W215;10;Marzahn-Hellersdorf;215;Urnenwahlbezirk;02;85;O;1 625;1 315;310;0;583;3;4;579;75;76;78;123;125;4;17;12;11;11;6;0;6;4;3;0;0;1;1;0;0;1;0;0;2;0;6;0;0;0;2;2;2;0;0;1;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W216;10;Marzahn-Hellersdorf;216;Urnenwahlbezirk;02;85;O;1 909;1 584;325;0;665;2;6;659;89;84;65;167;111;8;16;14;25;7;12;4;2;6;1;1;0;0;2;2;0;1;1;2;6;1;6;0;2;3;3;8;0;0;0;0;0;1;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W217;10;Marzahn-Hellersdorf;217;Urnenwahlbezirk;02;85;O;1 565;1 370;195;0;481;1;10;471;65;62;39;107;92;6;12;11;11;5;9;1;1;4;4;2;1;0;2;1;1;2;2;0;2;0;5;1;0;1;2;7;1;1;0;0;3;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W218;10;Marzahn-Hellersdorf;218;Urnenwahlbezirk;02;85;O;1 423;1 186;237;0;520;0;8;512;66;67;52;121;124;3;12;12;10;7;8;0;2;3;2;0;0;0;1;0;0;0;0;2;2;0;3;0;1;0;0;6;0;1;0;0;3;0;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W219;10;Marzahn-Hellersdorf;219;Urnenwahlbezirk;02;85;O;1 263;1 143;120;0;365;0;12;353;47;25;43;84;74;5;17;8;16;0;6;0;2;3;2;0;0;2;2;0;0;0;0;0;0;0;3;1;0;1;0;5;0;0;0;1;1;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W220;10;Marzahn-Hellersdorf;220;Urnenwahlbezirk;02;85;O;1 503;1 296;207;0;511;1;10;501;94;58;49;137;71;4;13;8;14;8;10;0;2;4;1;0;0;0;3;1;0;0;0;0;2;0;5;0;0;0;0;5;0;1;0;0;3;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W221;10;Marzahn-Hellersdorf;221;Urnenwahlbezirk;02;85;O;1 303;1 128;175;0;465;1;9;456;58;41;61;92;100;11;13;12;18;5;9;1;2;4;3;0;0;0;2;1;0;1;0;1;4;1;3;0;2;0;1;1;1;1;0;0;1;0;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W301;10;Marzahn-Hellersdorf;301;Urnenwahlbezirk;03;85;O;1 546;1 462;84;0;398;1;9;389;37;16;42;72;107;6;10;18;18;7;17;1;1;3;2;0;0;1;3;3;0;1;2;1;4;0;1;1;0;4;1;2;0;0;0;0;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W302;10;Marzahn-Hellersdorf;302;Urnenwahlbezirk;03;85;O;1 144;1 077;67;0;268;1;9;259;33;22;24;44;68;4;1;16;10;4;11;1;0;1;1;0;0;0;1;4;2;0;1;0;0;0;2;0;2;0;1;1;0;0;0;0;3;0;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W303;10;Marzahn-Hellersdorf;303;Urnenwahlbezirk;03;85;O;1 697;1 595;102;0;439;0;10;429;42;25;45;86;136;6;6;13;24;2;7;1;0;1;1;0;1;0;4;2;0;0;2;0;1;0;2;1;0;1;2;6;1;1;0;0;0;1;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W304;10;Marzahn-Hellersdorf;304;Urnenwahlbezirk;03;85;O;1 097;1 037;60;0;275;0;5;270;28;18;21;45;89;3;4;14;11;5;5;1;2;3;0;0;0;0;2;2;2;2;0;0;0;0;2;0;0;2;1;2;0;1;1;0;0;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W305;10;Marzahn-Hellersdorf;305;Urnenwahlbezirk;03;85;O;1 421;1 295;126;0;344;0;3;341;20;36;35;85;79;4;3;12;24;6;6;1;2;1;1;0;1;0;1;1;0;0;0;1;1;0;5;0;1;0;0;5;0;5;0;0;0;0;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W306;10;Marzahn-Hellersdorf;306;Urnenwahlbezirk;03;85;O;1 269;1 177;92;0;303;1;3;300;24;18;38;47;75;5;11;14;25;2;9;3;3;3;4;0;0;0;3;1;0;0;0;0;1;0;3;2;1;2;0;1;0;0;0;0;2;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W307;10;Marzahn-Hellersdorf;307;Urnenwahlbezirk;03;85;O;857;772;85;0;296;0;7;289;25;24;37;53;84;4;4;5;13;4;3;0;0;2;4;0;2;1;5;0;0;0;1;0;4;0;4;0;0;2;0;3;0;0;0;0;0;1;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W308;10;Marzahn-Hellersdorf;308;Urnenwahlbezirk;03;85;O;1 425;1 312;113;0;415;0;10;405;31;33;52;94;82;4;6;16;20;9;10;0;0;4;1;0;0;0;6;3;0;0;1;0;7;1;2;0;0;2;0;6;0;0;0;0;1;4;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W309;10;Marzahn-Hellersdorf;309;Urnenwahlbezirk;03;85;O;1 396;1 259;137;0;448;6;12;436;51;19;50;110;94;0;11;6;22;4;14;0;2;3;2;1;0;0;3;2;0;0;1;0;6;3;5;1;2;1;3;6;0;1;0;0;1;1;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W310;10;Marzahn-Hellersdorf;310;Urnenwahlbezirk;03;85;O;1 299;1 189;110;0;420;1;9;411;35;34;37;91;105;3;10;20;20;5;7;2;3;2;1;0;0;1;5;2;0;0;1;1;1;0;5;0;0;0;1;3;0;1;1;1;1;3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W311;10;Marzahn-Hellersdorf;311;Urnenwahlbezirk;03;85;O;921;847;74;0;267;0;9;258;22;23;23;50;76;7;7;9;9;4;8;1;0;3;1;0;0;0;3;1;2;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W312;10;Marzahn-Hellersdorf;312;Urnenwahlbezirk;03;85;O;1 140;1 057;83;0;292;0;5;287;28;27;31;58;74;7;4;13;6;2;4;1;1;3;3;1;0;0;4;5;0;0;0;0;0;2;2;1;0;1;2;1;0;0;0;0;2;2;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W313;10;Marzahn-Hellersdorf;313;Urnenwahlbezirk;03;85;O;1 203;1 071;132;0;366;0;6;360;34;23;51;76;93;5;3;10;18;6;2;3;2;1;0;0;0;0;4;1;0;1;0;0;4;1;10;0;0;0;1;6;0;0;0;0;2;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W314;10;Marzahn-Hellersdorf;314;Urnenwahlbezirk;03;85;O;1 026;965;61;0;313;0;6;307;24;15;37;61;68;9;12;7;18;8;11;1;1;1;1;0;0;0;3;1;1;1;1;0;0;0;9;1;1;3;2;4;0;0;0;0;1;0;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W315;10;Marzahn-Hellersdorf;315;Urnenwahlbezirk;03;85;O;1 210;1 065;145;0;361;2;7;354;38;24;36;82;88;1;13;4;15;3;9;2;1;7;0;1;0;0;1;4;2;0;0;1;0;0;1;0;0;1;3;6;1;3;0;1;0;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W316;10;Marzahn-Hellersdorf;316;Urnenwahlbezirk;03;85;O;1 456;1 339;117;0;480;0;12;468;55;41;31;102;121;6;13;22;18;7;12;0;1;10;0;1;0;0;1;3;0;1;3;0;1;2;1;0;1;0;1;4;1;0;0;1;2;3;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W317;10;Marzahn-Hellersdorf;317;Urnenwahlbezirk;03;85;O;1 343;1 220;123;0;377;0;9;368;39;30;43;76;90;7;7;12;18;2;4;2;2;3;0;1;0;1;2;2;0;0;0;2;1;2;4;0;0;1;2;4;0;4;0;1;1;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W318;10;Marzahn-Hellersdorf;318;Urnenwahlbezirk;03;85;O;1 012;915;97;0;286;0;4;282;27;25;29;50;92;3;3;9;15;3;1;3;0;5;1;0;0;0;1;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;2;2;0;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W319;10;Marzahn-Hellersdorf;319;Urnenwahlbezirk;03;85;O;1 464;1 334;130;0;406;1;11;395;50;36;38;91;93;8;6;6;10;2;14;1;0;3;0;1;1;0;3;4;0;1;1;1;6;0;5;0;4;0;1;2;0;1;0;0;0;0;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W320;10;Marzahn-Hellersdorf;320;Urnenwahlbezirk;03;85;O;1 149;1 025;124;0;411;0;15;396;34;34;46;77;113;2;6;9;15;0;10;0;1;8;0;0;0;1;2;2;0;0;0;0;5;2;8;3;0;0;0;5;0;1;0;1;0;3;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W321;10;Marzahn-Hellersdorf;321;Urnenwahlbezirk;03;85;O;1 789;1 547;242;0;617;0;14;603;75;63;52;116;149;2;13;14;30;7;9;2;5;4;3;1;0;0;3;1;3;0;3;0;3;2;13;0;0;6;4;7;0;2;0;1;3;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W322;10;Marzahn-Hellersdorf;322;Urnenwahlbezirk;03;85;O;1 309;1 125;184;0;373;1;4;369;42;30;47;64;80;2;13;11;23;7;19;0;1;5;0;1;0;0;0;3;0;0;1;0;1;0;3;0;1;0;1;4;0;0;0;1;0;2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W323;10;Marzahn-Hellersdorf;323;Urnenwahlbezirk;03;85;O;1 614;1 441;173;0;546;2;8;538;70;61;49;112;102;7;24;19;26;8;7;1;4;2;0;0;1;3;4;1;0;0;1;2;0;0;6;0;0;1;4;7;1;1;0;0;1;1;7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W324;10;Marzahn-Hellersdorf;324;Urnenwahlbezirk;03;85;O;1 284;1 148;136;0;477;1;6;471;64;44;61;87;93;6;11;15;29;7;9;1;1;5;1;0;0;0;3;0;0;0;0;0;1;1;6;1;0;2;2;8;0;0;0;0;2;5;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W325;10;Marzahn-Hellersdorf;325;Urnenwahlbezirk;03;85;O;1 282;1 146;136;0;608;0;11;597;66;81;97;121;97;3;21;15;28;1;17;0;3;6;1;0;1;0;4;1;0;0;1;1;6;0;1;1;1;3;1;5;0;0;0;0;0;0;8;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W326;10;Marzahn-Hellersdorf;326;Urnenwahlbezirk;03;85;O;1 152;986;166;0;477;2;4;473;53;51;56;115;83;6;18;12;22;1;9;3;3;1;2;0;0;0;5;1;0;0;1;1;4;0;3;0;0;0;2;3;1;4;0;0;1;0;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W401;10;Marzahn-Hellersdorf;401;Urnenwahlbezirk;04;85;O;1 542;1 296;246;0;492;0;11;481;61;50;54;116;110;4;10;12;19;3;5;1;3;1;5;1;0;0;2;3;0;0;0;2;3;0;0;2;0;1;1;5;0;0;0;1;1;0;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W402;10;Marzahn-Hellersdorf;402;Urnenwahlbezirk;04;85;O;1 528;1 347;181;0;558;5;10;548;60;51;72;148;106;3;16;16;28;1;6;0;0;1;6;0;0;0;1;2;0;0;0;2;8;0;6;1;0;0;2;2;0;0;0;1;0;4;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W403;10;Marzahn-Hellersdorf;403;Urnenwahlbezirk;04;85;O;1 477;1 258;219;0;483;1;14;469;72;43;52;111;88;6;14;12;19;7;10;0;1;5;4;0;0;0;1;3;0;2;0;0;0;1;5;0;0;1;1;1;0;0;1;0;1;4;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W404;10;Marzahn-Hellersdorf;404;Urnenwahlbezirk;04;85;O;1 460;1 222;238;0;502;3;11;491;65;51;46;119;106;3;14;10;24;6;7;2;3;3;4;2;1;0;2;0;0;0;0;0;0;1;5;0;0;1;2;4;0;1;0;2;0;2;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W405;10;Marzahn-Hellersdorf;405;Urnenwahlbezirk;04;85;O;1 590;1 330;260;0;524;2;3;521;51;50;60;174;85;1;16;10;23;0;5;2;5;4;4;2;0;0;2;0;0;0;2;0;0;1;4;0;0;2;1;4;0;0;0;0;2;3;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W406;10;Marzahn-Hellersdorf;406;Urnenwahlbezirk;04;85;O;1 557;1 314;243;0;690;0;4;686;77;104;107;111;120;8;32;13;42;3;12;2;2;4;1;1;0;0;7;0;0;0;0;0;2;0;7;1;0;0;3;2;1;0;1;1;5;3;4;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W407;10;Marzahn-Hellersdorf;407;Urnenwahlbezirk;04;85;O;1 808;1 530;278;0;726;3;12;714;105;99;56;190;139;5;10;12;23;7;8;2;2;2;4;0;0;0;3;3;0;0;4;0;1;0;2;0;0;3;6;2;3;2;0;1;4;5;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W408;10;Marzahn-Hellersdorf;408;Urnenwahlbezirk;04;85;O;1 951;1 686;265;0;717;2;11;706;76;50;88;188;136;5;20;16;33;10;8;4;2;8;7;1;0;0;3;1;0;1;1;0;7;1;7;1;1;0;1;14;1;1;0;1;1;3;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W409;10;Marzahn-Hellersdorf;409;Urnenwahlbezirk;04;85;O;1 209;899;310;0;551;4;2;549;60;110;93;81;94;3;21;10;31;2;3;1;1;6;0;1;0;0;2;2;0;0;0;0;4;0;7;0;1;0;2;3;2;0;0;1;3;0;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W410;10;Marzahn-Hellersdorf;410;Urnenwahlbezirk;04;85;O;1 381;1 082;299;0;587;0;9;578;77;95;94;128;95;4;15;4;16;4;6;0;3;4;2;0;0;0;2;4;0;0;1;0;2;0;2;1;1;2;0;6;1;0;0;0;1;1;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W411;10;Marzahn-Hellersdorf;411;Urnenwahlbezirk;04;85;O;1 448;1 131;317;0;647;2;3;644;62;97;100;134;119;8;24;10;34;1;0;0;9;6;1;0;0;1;2;0;0;0;0;0;0;0;6;0;1;1;1;7;1;0;2;1;2;3;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W412;10;Marzahn-Hellersdorf;412;Urnenwahlbezirk;04;85;O;1 343;1 200;143;0;409;1;5;404;41;43;51;102;81;0;13;7;10;5;16;1;2;7;4;0;0;0;1;1;0;0;0;2;0;0;2;0;0;2;4;2;0;1;0;0;0;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W413;10;Marzahn-Hellersdorf;413;Urnenwahlbezirk;04;85;O;1 558;1 288;270;0;690;0;10;680;68;105;95;136;123;6;31;16;27;2;9;1;8;5;3;0;0;1;1;1;0;0;3;3;4;0;9;0;0;1;2;3;4;2;0;0;1;1;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W414;10;Marzahn-Hellersdorf;414;Urnenwahlbezirk;04;85;O;1 526;1 358;168;0;498;1;12;486;54;62;49;127;79;1;9;15;23;4;10;2;6;2;4;0;1;2;4;3;0;0;0;0;5;0;4;2;0;1;1;7;3;1;0;0;2;1;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W415;10;Marzahn-Hellersdorf;415;Urnenwahlbezirk;04;85;O;1 703;1 252;451;0;684;1;8;676;84;94;128;111;115;8;28;14;20;3;6;1;7;8;4;3;0;0;1;1;0;0;0;2;3;2;2;0;0;0;4;3;5;0;1;2;4;1;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W416;10;Marzahn-Hellersdorf;416;Urnenwahlbezirk;04;85;O;1 809;1 328;481;0;780;4;9;771;94;121;113;161;144;6;31;16;18;2;9;1;9;8;1;1;0;0;4;2;1;0;0;0;7;0;6;0;0;0;1;7;1;1;0;0;1;3;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W417;10;Marzahn-Hellersdorf;417;Urnenwahlbezirk;04;85;O;920;762;158;0;365;5;5;360;42;59;57;42;83;5;19;9;11;4;7;0;0;3;0;0;0;0;1;1;1;0;1;0;3;0;0;0;2;0;0;2;0;1;0;1;0;0;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W418;10;Marzahn-Hellersdorf;418;Urnenwahlbezirk;04;85;O;1 184;966;218;0;516;6;1;515;75;90;94;85;69;3;25;12;23;1;5;2;1;3;1;0;0;1;0;2;0;0;0;0;1;1;6;0;0;0;0;1;6;1;0;0;1;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W419;10;Marzahn-Hellersdorf;419;Urnenwahlbezirk;04;85;O;1 610;1 233;377;0;798;6;3;795;101;138;176;109;127;4;38;13;35;0;6;3;3;10;0;0;0;0;4;3;1;0;1;2;3;0;3;0;0;0;1;3;1;0;0;0;1;4;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W420;10;Marzahn-Hellersdorf;420;Urnenwahlbezirk;04;85;O;1 539;1 144;395;0;831;4;6;825;100;163;160;144;125;9;42;8;15;4;9;0;2;7;0;1;1;0;1;1;0;0;0;0;3;0;8;0;1;1;1;4;2;0;0;0;0;1;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W421;10;Marzahn-Hellersdorf;421;Urnenwahlbezirk;04;85;O;1 317;968;349;0;584;5;8;576;92;111;100;94;95;7;15;5;20;0;6;1;1;3;2;0;0;0;3;1;0;0;1;1;3;0;2;0;0;0;0;2;1;1;0;1;0;1;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W422;10;Marzahn-Hellersdorf;422;Urnenwahlbezirk;04;85;O;1 467;1 189;278;0;701;4;3;698;102;123;116;120;114;7;33;10;24;3;1;0;5;5;1;0;0;0;2;2;1;0;0;4;2;0;7;0;0;0;1;2;0;3;0;2;0;0;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W423;10;Marzahn-Hellersdorf;423;Urnenwahlbezirk;04;85;O;1 309;1 098;211;0;639;0;10;629;69;135;102;98;84;3;29;20;28;1;6;0;8;6;2;0;0;3;3;0;2;0;0;0;7;1;4;2;1;0;2;6;0;1;0;0;2;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W501;10;Marzahn-Hellersdorf;501;Urnenwahlbezirk;05;85;O;1 901;1 483;418;0;887;3;5;882;119;142;147;143;146;10;41;13;33;1;11;1;3;9;0;1;1;0;4;4;0;0;1;0;9;2;5;1;0;1;3;6;6;1;1;2;3;2;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W502;10;Marzahn-Hellersdorf;502;Urnenwahlbezirk;05;85;O;1 928;1 494;434;0;850;1;4;846;101;150;146;128;142;30;18;13;35;1;5;2;9;6;2;0;0;0;1;1;3;1;0;1;8;0;9;1;1;1;1;11;5;0;0;0;2;1;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W503;10;Marzahn-Hellersdorf;503;Urnenwahlbezirk;05;85;O;1 496;1 223;273;0;728;1;3;725;85;157;129;104;104;7;32;18;25;2;9;1;6;6;0;0;0;0;3;0;0;0;1;3;4;0;1;0;0;0;1;6;2;0;0;1;2;1;6;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W504;10;Marzahn-Hellersdorf;504;Urnenwahlbezirk;05;85;O;1 422;1 174;248;0;749;4;3;746;97;148;119;99;137;8;35;17;20;4;15;0;5;7;1;0;0;0;3;1;4;0;2;2;2;0;2;0;0;2;0;4;1;1;0;1;3;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W505;10;Marzahn-Hellersdorf;505;Urnenwahlbezirk;05;85;O;1 684;1 322;362;0;783;2;5;778;86;142;157;127;106;3;29;17;29;2;7;4;5;7;4;0;0;3;3;2;0;1;1;2;0;1;10;0;0;2;1;7;1;2;2;2;1;5;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W506;10;Marzahn-Hellersdorf;506;Urnenwahlbezirk;05;85;O;1 527;1 228;299;0;686;0;10;676;83;103;151;112;99;3;33;14;24;3;7;1;1;4;0;0;0;1;1;1;0;0;2;0;5;0;5;0;1;1;1;4;1;0;0;1;7;1;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W507;10;Marzahn-Hellersdorf;507;Urnenwahlbezirk;05;85;O;1 325;1 001;324;0;566;0;7;559;69;60;108;93;90;4;28;11;20;5;16;1;6;5;2;0;0;1;1;4;0;0;0;2;1;0;6;0;1;1;2;9;1;0;0;0;2;1;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W508;10;Marzahn-Hellersdorf;508;Urnenwahlbezirk;05;85;O;1 760;1 410;350;0;785;4;8;777;92;106;137;132;120;4;42;20;42;5;10;0;5;8;0;1;0;0;2;1;1;0;2;1;6;1;9;0;1;1;1;4;3;1;0;0;2;8;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W509;10;Marzahn-Hellersdorf;509;Urnenwahlbezirk;05;85;O;1 674;1 325;349;0;777;2;1;776;86;143;145;110;157;4;32;17;22;1;3;0;6;9;1;0;0;3;3;2;0;0;1;1;1;0;5;0;0;1;0;5;0;1;1;2;4;3;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W510;10;Marzahn-Hellersdorf;510;Urnenwahlbezirk;05;85;O;1 531;1 207;324;0;779;2;7;772;114;103;166;150;104;0;27;11;29;0;10;1;2;4;3;1;0;0;6;0;2;0;3;1;4;0;8;0;0;0;1;5;0;1;0;2;2;3;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W511;10;Marzahn-Hellersdorf;511;Urnenwahlbezirk;05;85;O;1 073;855;218;0;492;2;5;487;60;84;71;76;104;5;27;10;8;4;4;1;0;3;0;0;0;2;2;0;1;0;1;0;2;0;5;0;0;0;0;3;0;0;2;0;2;2;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EW;10W512;10;Marzahn-Hellersdorf;512;Urnenwahlbezirk;05;85;O;1 476;1 184;292;0;662;0;2;660;82;110;103;92;122;4;53;12;27;1;11;1;4;5;0;1;0;1;2;0;1;0;1;0;1;1;3;0;0;1;1;7;1;0;2;0;0;4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
